idx,repo-idx,merge-idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,repository
1180,5737,794,refs/remotes/origin/pull/1683,f4c36e77e4f75ca7743430453368bc95c292423e,16f7e075bbd7c18f4ad986bbf0ef223609f2b1ae,a2b5fe7105ebff050ce0f3f585dc454dedd405b2,,True,36.0,0.0,Tests_passed,5eee5dd0e71a886946a47a23295cbea0cf83b5311118c30aa765cd9dd809ce44,True,0.0,Tests_passed,52c7631465c1174106e37faa66ddaf65a81dd068d3c4b658258aab605c1391bb,True,True,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Merge_failed,,graphhopper/graphhopper
1181,5737,810,refs/remotes/origin/pull/1697,9c20596e21ec6ad372e7b7e4adc3a138d8df743f,279340e2a94c1e2f5416c69ec3d48b9c9a5230de,65fbc7af6a2205b0a4e12baa79f41b6d2834f02b,,True,46.0,0.0,Tests_passed,bd38b07f194d319436ca1d57878dae379814ba94cd5b898dc7c9cf6efcb0bc0a,True,0.0,Tests_passed,fdf82efbd3b9c46f78c99d887f56b55630e45e0fe5319d528e26f6658f678ba4,True,True,Tests_passed,08dc7d06803fe53a6b64f0a5973cc8daa6e20870e0e51083a7c736ad1ee5bd44,Tests_passed,08dc7d06803fe53a6b64f0a5973cc8daa6e20870e0e51083a7c736ad1ee5bd44,Tests_passed,08dc7d06803fe53a6b64f0a5973cc8daa6e20870e0e51083a7c736ad1ee5bd44,Tests_passed,08dc7d06803fe53a6b64f0a5973cc8daa6e20870e0e51083a7c736ad1ee5bd44,Tests_passed,08dc7d06803fe53a6b64f0a5973cc8daa6e20870e0e51083a7c736ad1ee5bd44,Tests_passed,08dc7d06803fe53a6b64f0a5973cc8daa6e20870e0e51083a7c736ad1ee5bd44,Tests_passed,08dc7d06803fe53a6b64f0a5973cc8daa6e20870e0e51083a7c736ad1ee5bd44,Tests_passed,08dc7d06803fe53a6b64f0a5973cc8daa6e20870e0e51083a7c736ad1ee5bd44,Tests_passed,08dc7d06803fe53a6b64f0a5973cc8daa6e20870e0e51083a7c736ad1ee5bd44,Tests_passed,08dc7d06803fe53a6b64f0a5973cc8daa6e20870e0e51083a7c736ad1ee5bd44,Tests_passed,08dc7d06803fe53a6b64f0a5973cc8daa6e20870e0e51083a7c736ad1ee5bd44,Tests_passed,08dc7d06803fe53a6b64f0a5973cc8daa6e20870e0e51083a7c736ad1ee5bd44,Tests_passed,08dc7d06803fe53a6b64f0a5973cc8daa6e20870e0e51083a7c736ad1ee5bd44,Merge_failed,,graphhopper/graphhopper
1182,5737,817,refs/remotes/origin/pull/1697,522bb7560a6174e575a7b9a5438c5ee44f25adcb,fd2083df69de54edd2488eb24ff74cee9e893751,2cff195f5866f0aec0aaed64c2a822b039a45cb5,,True,360.0,0.0,Tests_passed,5b49550f623006a45a51b58ce8a0ba6edbc4c802101477bf188a5b38acb45772,True,0.0,Tests_passed,e454753225ff5f1d684ca2821d2454b13fc3102cb404c6955db1ca7f31b71b0e,True,True,Tests_passed,ddd5e1426e77b531d0966d686ffe9cf9f204ddd2e73fbad86f6c712e2ad9442e,Tests_passed,ddd5e1426e77b531d0966d686ffe9cf9f204ddd2e73fbad86f6c712e2ad9442e,Tests_passed,ddd5e1426e77b531d0966d686ffe9cf9f204ddd2e73fbad86f6c712e2ad9442e,Tests_passed,ddd5e1426e77b531d0966d686ffe9cf9f204ddd2e73fbad86f6c712e2ad9442e,Tests_passed,ddd5e1426e77b531d0966d686ffe9cf9f204ddd2e73fbad86f6c712e2ad9442e,Tests_passed,ddd5e1426e77b531d0966d686ffe9cf9f204ddd2e73fbad86f6c712e2ad9442e,Tests_passed,ddd5e1426e77b531d0966d686ffe9cf9f204ddd2e73fbad86f6c712e2ad9442e,Tests_passed,ddd5e1426e77b531d0966d686ffe9cf9f204ddd2e73fbad86f6c712e2ad9442e,Tests_passed,ddd5e1426e77b531d0966d686ffe9cf9f204ddd2e73fbad86f6c712e2ad9442e,Tests_passed,ddd5e1426e77b531d0966d686ffe9cf9f204ddd2e73fbad86f6c712e2ad9442e,Tests_passed,ddd5e1426e77b531d0966d686ffe9cf9f204ddd2e73fbad86f6c712e2ad9442e,Tests_passed,ddd5e1426e77b531d0966d686ffe9cf9f204ddd2e73fbad86f6c712e2ad9442e,Tests_passed,ddd5e1426e77b531d0966d686ffe9cf9f204ddd2e73fbad86f6c712e2ad9442e,Merge_failed,,graphhopper/graphhopper
1183,5737,818,refs/remotes/origin/pull/1697,ea8913531f58dbaee36fd4b06e2c65cf7b0efb2c,8b5b7035cc1126a6fbaf335f0a45758c0193ab86,9909da31ab6ecb9387355a67fb3b473b8445f493,,True,380.0,0.0,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,True,0.0,Tests_passed,43cf9b622fc06c3e311bcdd149fd99a6b6bde33d31247a02c027922ed533e75a,True,True,Tests_passed,cc301256b1571d579d3652e3946d12d0caca6d4d119c6ebaeca6d64428c389aa,Tests_passed,cc301256b1571d579d3652e3946d12d0caca6d4d119c6ebaeca6d64428c389aa,Tests_passed,cc301256b1571d579d3652e3946d12d0caca6d4d119c6ebaeca6d64428c389aa,Tests_passed,cc301256b1571d579d3652e3946d12d0caca6d4d119c6ebaeca6d64428c389aa,Tests_passed,cc301256b1571d579d3652e3946d12d0caca6d4d119c6ebaeca6d64428c389aa,Tests_passed,cc301256b1571d579d3652e3946d12d0caca6d4d119c6ebaeca6d64428c389aa,Tests_passed,cc301256b1571d579d3652e3946d12d0caca6d4d119c6ebaeca6d64428c389aa,Tests_passed,cc301256b1571d579d3652e3946d12d0caca6d4d119c6ebaeca6d64428c389aa,Tests_passed,cc301256b1571d579d3652e3946d12d0caca6d4d119c6ebaeca6d64428c389aa,Tests_passed,cc301256b1571d579d3652e3946d12d0caca6d4d119c6ebaeca6d64428c389aa,Tests_passed,cc301256b1571d579d3652e3946d12d0caca6d4d119c6ebaeca6d64428c389aa,Tests_passed,cc301256b1571d579d3652e3946d12d0caca6d4d119c6ebaeca6d64428c389aa,Tests_passed,cc301256b1571d579d3652e3946d12d0caca6d4d119c6ebaeca6d64428c389aa,Merge_failed,,graphhopper/graphhopper
1184,5737,819,refs/remotes/origin/pull/1697,8b5b7035cc1126a6fbaf335f0a45758c0193ab86,b82248589b38b042b347d45d2f3abdd7ee020c23,df0ca50cbc0a0e0336ab20eff7f1152a0b1adc1e,,True,150.0,0.0,Tests_passed,e5d62a2d0ac2d28fd26f49a6c5a9ec027bc5c77105aba9ee8cf7aaab78701661,True,0.0,Tests_passed,77beecb2f1b15c406dd565c464da25d90276d1ee911525102df3904d5b035a46,True,True,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,Tests_passed,8792a848c04811d33c8a695b508fc50490f5be0b64d6d2bd8669e5db9e66769c,Merge_failed,,graphhopper/graphhopper
1185,5737,820,refs/remotes/origin/pull/1697,b82248589b38b042b347d45d2f3abdd7ee020c23,96d6019ca6640193e99d45d1057afe4c73f8b0ce,03d4737983322c3588499842f2a22b291cfae0d7,,True,774.0,0.0,Tests_passed,a9453aec43b2559d247504399db8a447bc450e7e00fd17eac35178d4816552fa,True,0.0,Tests_passed,360e85867dc6b96b331f0095c2541ac1a4f03a8ac393282d188a2dbfbeedbd3f,True,True,Merge_failed,,Tests_passed,a9453aec43b2559d247504399db8a447bc450e7e00fd17eac35178d4816552fa,Merge_failed,,Tests_passed,a9453aec43b2559d247504399db8a447bc450e7e00fd17eac35178d4816552fa,Tests_passed,a9453aec43b2559d247504399db8a447bc450e7e00fd17eac35178d4816552fa,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,graphhopper/graphhopper
1186,5737,821,refs/remotes/origin/pull/1697,96d6019ca6640193e99d45d1057afe4c73f8b0ce,2cc4fd5fab119348fe37c48ada36a4bc41ea7757,e7c33b05cfb13637e94d85208274d81da2188249,,True,45.0,0.0,Tests_passed,f94c3c40309f910280acdb75cdff1cc4204c70fe09c289bb0f95b87079aef7fd,True,0.0,Tests_passed,86beb225a9c834cc5e1c7843681fc19b5776d89be9f1b357585c1d426dffa09c,True,True,Merge_failed,,Tests_passed,f94c3c40309f910280acdb75cdff1cc4204c70fe09c289bb0f95b87079aef7fd,Merge_failed,,Tests_passed,f94c3c40309f910280acdb75cdff1cc4204c70fe09c289bb0f95b87079aef7fd,Tests_passed,f94c3c40309f910280acdb75cdff1cc4204c70fe09c289bb0f95b87079aef7fd,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,graphhopper/graphhopper
1187,5737,822,refs/remotes/origin/pull/1701,a1b136a9b2a03310eb86a94cfc2a83206112e7f7,98dbc27b47320655bc394c06bc202ee3cc84c45b,19c6346c0ab134c58989bf5ab352fd0ff2e56f88,,True,98.0,0.0,Tests_passed,f1ed0721c36ee1536f44e9fbfc59ad959f7433ca5485eda4f0ef62456b507f16,True,0.0,Tests_passed,57635628aae404c4735e425ade16a8a918593b549bbcd611a4f52136671d4870,True,True,Tests_passed,639b622fa7e996dfe89804f9cb382fe5a95dfe6da78a2e2540cf7c17055e1084,Tests_passed,639b622fa7e996dfe89804f9cb382fe5a95dfe6da78a2e2540cf7c17055e1084,Tests_passed,639b622fa7e996dfe89804f9cb382fe5a95dfe6da78a2e2540cf7c17055e1084,Tests_passed,639b622fa7e996dfe89804f9cb382fe5a95dfe6da78a2e2540cf7c17055e1084,Tests_passed,639b622fa7e996dfe89804f9cb382fe5a95dfe6da78a2e2540cf7c17055e1084,Tests_passed,639b622fa7e996dfe89804f9cb382fe5a95dfe6da78a2e2540cf7c17055e1084,Tests_passed,639b622fa7e996dfe89804f9cb382fe5a95dfe6da78a2e2540cf7c17055e1084,Tests_passed,639b622fa7e996dfe89804f9cb382fe5a95dfe6da78a2e2540cf7c17055e1084,Tests_passed,639b622fa7e996dfe89804f9cb382fe5a95dfe6da78a2e2540cf7c17055e1084,Tests_passed,639b622fa7e996dfe89804f9cb382fe5a95dfe6da78a2e2540cf7c17055e1084,Tests_passed,639b622fa7e996dfe89804f9cb382fe5a95dfe6da78a2e2540cf7c17055e1084,Tests_passed,639b622fa7e996dfe89804f9cb382fe5a95dfe6da78a2e2540cf7c17055e1084,Tests_passed,639b622fa7e996dfe89804f9cb382fe5a95dfe6da78a2e2540cf7c17055e1084,Merge_failed,,graphhopper/graphhopper
1188,5737,827,refs/remotes/origin/pull/1719,976df23140b559d4124e9577702301411ae91a79,737d50039f6193ab5cf88b657e46350f809229ce,9fb8650714b390c72f1db433efc2c4a8f9ffa9a3,,True,237.0,0.0,Tests_passed,aad039d9335554f27df4e9bedbed24c4dfa85fe140b5bca0221fd9a4a1ecc8a6,True,0.0,Tests_passed,6eb9becc59728dc07205c3eb23f4972931bf760a038aec262b1069e0fcfb401e,True,True,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,Tests_passed,19a512f204ba7933abd2ab69bf28f9d183716913d47468b3610a671248c79371,graphhopper/graphhopper
1189,5737,830,refs/remotes/origin/pull/1722,221f26dbd056d8efaf1c5db6e45e219fcd410281,cb63966518cc4a5ca8200d57bd70e50f76739f12,0fed2e69a06d273d60491790290e74b06ccab8ea,,True,73.0,0.0,Tests_passed,ba4716640626e281e63ee889f4c19a9bd4c4ea9069a937f12f25888246096965,True,0.0,Tests_passed,281982d404e53638a5d1e56bd5b1083bbbd91edf55e16fe567627a2c7f4428ea,True,True,Tests_failed,a30d7da26f0fc1ec4cb8a6e2965de3283b2fff23c8c7d4cacb751da22f0ce039,Tests_failed,a30d7da26f0fc1ec4cb8a6e2965de3283b2fff23c8c7d4cacb751da22f0ce039,Tests_failed,a30d7da26f0fc1ec4cb8a6e2965de3283b2fff23c8c7d4cacb751da22f0ce039,Tests_failed,a30d7da26f0fc1ec4cb8a6e2965de3283b2fff23c8c7d4cacb751da22f0ce039,Tests_failed,a30d7da26f0fc1ec4cb8a6e2965de3283b2fff23c8c7d4cacb751da22f0ce039,Tests_failed,a30d7da26f0fc1ec4cb8a6e2965de3283b2fff23c8c7d4cacb751da22f0ce039,Tests_failed,a30d7da26f0fc1ec4cb8a6e2965de3283b2fff23c8c7d4cacb751da22f0ce039,Tests_failed,a30d7da26f0fc1ec4cb8a6e2965de3283b2fff23c8c7d4cacb751da22f0ce039,Tests_failed,a30d7da26f0fc1ec4cb8a6e2965de3283b2fff23c8c7d4cacb751da22f0ce039,Tests_failed,a30d7da26f0fc1ec4cb8a6e2965de3283b2fff23c8c7d4cacb751da22f0ce039,Tests_failed,a30d7da26f0fc1ec4cb8a6e2965de3283b2fff23c8c7d4cacb751da22f0ce039,Tests_failed,a30d7da26f0fc1ec4cb8a6e2965de3283b2fff23c8c7d4cacb751da22f0ce039,Tests_failed,a30d7da26f0fc1ec4cb8a6e2965de3283b2fff23c8c7d4cacb751da22f0ce039,Merge_failed,,graphhopper/graphhopper
1190,5737,832,refs/remotes/origin/pull/1726,20913bf6e185f73aa084ef81c1d33dc227646449,0758c4208de22c3016a6851c50b52c6997943a0d,adcca066d736ef890542774eca1b10b16425aa8f,,True,20182.0,0.0,Tests_passed,9f424ce08ee443cbf3f1b4d062b749c9c966345799204e7e9997b3e393dcd3b2,True,0.0,Tests_passed,80c2872a66700fb97250b8e2acb5a957a450ab7078e2296d91d4189e2ab53a55,True,True,Merge_failed,,Tests_passed,9f424ce08ee443cbf3f1b4d062b749c9c966345799204e7e9997b3e393dcd3b2,Merge_failed,,Tests_passed,9f424ce08ee443cbf3f1b4d062b749c9c966345799204e7e9997b3e393dcd3b2,Tests_passed,9f424ce08ee443cbf3f1b4d062b749c9c966345799204e7e9997b3e393dcd3b2,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,graphhopper/graphhopper
1191,5737,833,refs/remotes/origin/pull/1726,af2ce145293d0da555a2d04657a30390a6c6aca1,3a6251be2787c3e00e7139aef55d2726f2a2c59c,f97762af94a308b653ff29242fc6f3e65094cc8f,,True,1188.0,0.0,Tests_passed,bf556e8deecf7f3d3ee250374f46be28c6a5f4fd2e10316169d156b58e98d199,True,0.0,Tests_passed,aaa936775f572f9b923553454e94e3c3a8efafda1bbaf298ee794c41e9266d65,True,True,Tests_failed,7c495ce1f4625e0551f55577274d726a0bac5d5e7443c759082b2ea6c82f0191,Tests_failed,7c495ce1f4625e0551f55577274d726a0bac5d5e7443c759082b2ea6c82f0191,Tests_failed,7c495ce1f4625e0551f55577274d726a0bac5d5e7443c759082b2ea6c82f0191,Tests_failed,7c495ce1f4625e0551f55577274d726a0bac5d5e7443c759082b2ea6c82f0191,Tests_failed,7c495ce1f4625e0551f55577274d726a0bac5d5e7443c759082b2ea6c82f0191,Tests_failed,7c495ce1f4625e0551f55577274d726a0bac5d5e7443c759082b2ea6c82f0191,Tests_failed,7c495ce1f4625e0551f55577274d726a0bac5d5e7443c759082b2ea6c82f0191,Tests_failed,7c495ce1f4625e0551f55577274d726a0bac5d5e7443c759082b2ea6c82f0191,Tests_failed,7c495ce1f4625e0551f55577274d726a0bac5d5e7443c759082b2ea6c82f0191,Tests_failed,7c495ce1f4625e0551f55577274d726a0bac5d5e7443c759082b2ea6c82f0191,Tests_failed,7c495ce1f4625e0551f55577274d726a0bac5d5e7443c759082b2ea6c82f0191,Tests_failed,7c495ce1f4625e0551f55577274d726a0bac5d5e7443c759082b2ea6c82f0191,Tests_failed,7c495ce1f4625e0551f55577274d726a0bac5d5e7443c759082b2ea6c82f0191,Merge_failed,,graphhopper/graphhopper
1192,5737,834,refs/remotes/origin/pull/1730,d3fbd21702ea6e7b586063b6920cdcfb4584e3b4,d970f44a97cad55a686ba4cd0b95c5c0d4773a47,bdfd55f6c2f52db07a5ea1b6ac89b8ecad76e363,,True,535.0,0.0,Tests_passed,4dd25c62bb21d3a84e513878c45c72ae97d4bf999e715df1a85b1899d9106ade,True,0.0,Tests_passed,d758f8fa93330a3664ce5f6dce719c1eb0eb8106af1c62cc038be2380f703cd2,True,True,Merge_failed,,Tests_passed,4dd25c62bb21d3a84e513878c45c72ae97d4bf999e715df1a85b1899d9106ade,Merge_failed,,Tests_passed,4dd25c62bb21d3a84e513878c45c72ae97d4bf999e715df1a85b1899d9106ade,Tests_passed,4dd25c62bb21d3a84e513878c45c72ae97d4bf999e715df1a85b1899d9106ade,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,graphhopper/graphhopper
1193,5737,835,refs/remotes/origin/pull/1730,d970f44a97cad55a686ba4cd0b95c5c0d4773a47,715bbbcccdcb3c918b928c7580f17e150055a07c,a2b5fe7105ebff050ce0f3f585dc454dedd405b2,,True,211.0,0.0,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,True,0.0,Tests_passed,52c7631465c1174106e37faa66ddaf65a81dd068d3c4b658258aab605c1391bb,True,True,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,Tests_passed,229bfa97b925e209d02d15604c1abe0871f64a1f64e6dfcec6806bbf82a896c5,Merge_failed,,graphhopper/graphhopper
1194,5737,839,refs/remotes/origin/pull/1736,10034ff27ace1a8b56fd6e30dd765662bb338cfa,f4c36e77e4f75ca7743430453368bc95c292423e,8d74c784a83fa1a48f11c283f770daacc07eef8f,,True,203.0,0.0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,True,0.0,Tests_passed,57347298b2d04934554aedde7e61f4cf11838c6974ddbd8fd03f73202f3f9b40,True,True,Merge_failed,,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Merge_failed,,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Tests_passed,dd45da0aed3f868a38d27667690fca1063e2dac11ee926c74eaca4d79a481fb0,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,graphhopper/graphhopper
1195,5737,840,refs/remotes/origin/pull/1738,85e212da98a408cb9cb5558324ac42dd08ae303f,02eaaad27170d09de31a5da0e0e4c3ae678bb1f1,90a68a9eaa23384f4bbad1c9a9997cfe3cac60a3,,True,117.0,0.0,Tests_passed,3161c9fd7cddf78e6522e9e140f518d57bec4ceccddbf660323187ad16594ad0,True,0.0,Tests_passed,72d88af1d5ccf69e42ddd5ac1ddd0099f4f161b523310792ec49b6916b692fdd,True,True,Tests_passed,02f3eca6840f1c65fb5e2df98aa42d2b7a0bca17bf373fe4c15e906a30d2de44,Tests_passed,02f3eca6840f1c65fb5e2df98aa42d2b7a0bca17bf373fe4c15e906a30d2de44,Tests_passed,02f3eca6840f1c65fb5e2df98aa42d2b7a0bca17bf373fe4c15e906a30d2de44,Tests_passed,02f3eca6840f1c65fb5e2df98aa42d2b7a0bca17bf373fe4c15e906a30d2de44,Tests_passed,02f3eca6840f1c65fb5e2df98aa42d2b7a0bca17bf373fe4c15e906a30d2de44,Tests_passed,02f3eca6840f1c65fb5e2df98aa42d2b7a0bca17bf373fe4c15e906a30d2de44,Tests_passed,02f3eca6840f1c65fb5e2df98aa42d2b7a0bca17bf373fe4c15e906a30d2de44,Tests_passed,02f3eca6840f1c65fb5e2df98aa42d2b7a0bca17bf373fe4c15e906a30d2de44,Tests_passed,02f3eca6840f1c65fb5e2df98aa42d2b7a0bca17bf373fe4c15e906a30d2de44,Tests_passed,02f3eca6840f1c65fb5e2df98aa42d2b7a0bca17bf373fe4c15e906a30d2de44,Tests_passed,02f3eca6840f1c65fb5e2df98aa42d2b7a0bca17bf373fe4c15e906a30d2de44,Tests_passed,02f3eca6840f1c65fb5e2df98aa42d2b7a0bca17bf373fe4c15e906a30d2de44,Tests_passed,02f3eca6840f1c65fb5e2df98aa42d2b7a0bca17bf373fe4c15e906a30d2de44,Merge_failed,,graphhopper/graphhopper
1196,5737,845,refs/remotes/origin/pull/1749,bb96e1f35b9db938051755dc3e68683c4f8afe7c,d4c778fc17e5178ba2a2b4db2b144e1fbe518446,f95b5b76082b6e9959c6cab9ce9493bca86a2685,,True,448.0,0.0,Tests_passed,efd56c123612b4fee570fb0ed26840589005bacd78f7ddf2f5dc7e2bb532d4a3,True,0.0,Tests_passed,90441caf5beecec109e9b4a413f7301f3fa2046a1c1f36c5754b18af1a3d25cb,True,True,Tests_passed,9e1a41a04f541981b80be6859229ea6177e960cf852f87ba8b273817b5dd25f0,Tests_passed,9e1a41a04f541981b80be6859229ea6177e960cf852f87ba8b273817b5dd25f0,Tests_passed,9e1a41a04f541981b80be6859229ea6177e960cf852f87ba8b273817b5dd25f0,Tests_passed,9e1a41a04f541981b80be6859229ea6177e960cf852f87ba8b273817b5dd25f0,Tests_passed,9e1a41a04f541981b80be6859229ea6177e960cf852f87ba8b273817b5dd25f0,Tests_passed,9e1a41a04f541981b80be6859229ea6177e960cf852f87ba8b273817b5dd25f0,Tests_passed,9e1a41a04f541981b80be6859229ea6177e960cf852f87ba8b273817b5dd25f0,Tests_passed,9e1a41a04f541981b80be6859229ea6177e960cf852f87ba8b273817b5dd25f0,Tests_passed,9e1a41a04f541981b80be6859229ea6177e960cf852f87ba8b273817b5dd25f0,Tests_passed,9e1a41a04f541981b80be6859229ea6177e960cf852f87ba8b273817b5dd25f0,Tests_passed,9e1a41a04f541981b80be6859229ea6177e960cf852f87ba8b273817b5dd25f0,Tests_passed,9e1a41a04f541981b80be6859229ea6177e960cf852f87ba8b273817b5dd25f0,Tests_passed,9e1a41a04f541981b80be6859229ea6177e960cf852f87ba8b273817b5dd25f0,Merge_failed,,graphhopper/graphhopper
