idx,repo-idx,merge-idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,adjacent,adjacent_merge_fingerprint,adjacent_ignorespace,adjacent_ignorespace_merge_fingerprint,imports,imports_merge_fingerprint,imports_ignorespace,imports_ignorespace_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,version_numbers_ignorespace,version_numbers_ignorespace_merge_fingerprint,repository,Oracle tool
24506-202,24506,202,refs/heads/master,4a4b2afcbb97c7c0235d20bf6f4db348b2e72a51,37032af9b6c04806138bf230714365077c6efaf2,5ac9c1b841f51024118d082854102bf408de013a,,9f4c921fbfa5f36a91784dc4fe1c4ecd7619a61163364eb4bb13cb0b839dc870,Tests_passed,645f423cc971763b9d2617bf80fa7945150d68e721a77e9c7ccb98c3f1b9a2ea,Tests_passed,True,True,True,True,Merge_failed,4d92b9b2d0e4b431741ffa53d14556302fea9e50d5e88c97d5b31b8f3633ed2e,Merge_failed,aca6d01cb242d3c1d2b373a26749cb9f4ff21618cb92b19c05569a91e45a6a7c,Merge_failed,4d92b9b2d0e4b431741ffa53d14556302fea9e50d5e88c97d5b31b8f3633ed2e,Merge_failed,aca6d01cb242d3c1d2b373a26749cb9f4ff21618cb92b19c05569a91e45a6a7c,Merge_failed,4d92b9b2d0e4b431741ffa53d14556302fea9e50d5e88c97d5b31b8f3633ed2e,Merge_failed,4d92b9b2d0e4b431741ffa53d14556302fea9e50d5e88c97d5b31b8f3633ed2e,Merge_failed,4d92b9b2d0e4b431741ffa53d14556302fea9e50d5e88c97d5b31b8f3633ed2e,Merge_failed,ac7e624659c50a8e493b8244629ee56b5906987c287ec2db41a7080949d1f112,Merge_failed,90a8f4a957146f565426135dc30a442b1c9a11b074b024a1539185e9f4961b12,Merge_failed,c2960ef89863b02430d1d2744f1f511d5e21e7543f79b18394a68d0984f59420,Merge_failed,c2960ef89863b02430d1d2744f1f511d5e21e7543f79b18394a68d0984f59420,Tests_failed,aca6d01cb242d3c1d2b373a26749cb9f4ff21618cb92b19c05569a91e45a6a7c,Tests_failed,aca6d01cb242d3c1d2b373a26749cb9f4ff21618cb92b19c05569a91e45a6a7c,Merge_failed,aca6d01cb242d3c1d2b373a26749cb9f4ff21618cb92b19c05569a91e45a6a7c,Merge_failed,aca6d01cb242d3c1d2b373a26749cb9f4ff21618cb92b19c05569a91e45a6a7c,Tests_failed,aca6d01cb242d3c1d2b373a26749cb9f4ff21618cb92b19c05569a91e45a6a7c,Tests_failed,aca6d01cb242d3c1d2b373a26749cb9f4ff21618cb92b19c05569a91e45a6a7c,Merge_failed,aca6d01cb242d3c1d2b373a26749cb9f4ff21618cb92b19c05569a91e45a6a7c,Merge_failed,aca6d01cb242d3c1d2b373a26749cb9f4ff21618cb92b19c05569a91e45a6a7c,skyscreamer/yoga,Merge_failed
6744-179,6744,179,refs/heads/master,675a0d299dc21bd3d1540710ec9b6426b3ad9dd0,d6af222e44b0aaeb81454c312ffef063054d8d10,af7b99f4decd40a3b60b38f1a658e7835e88f26e,,937145c130ec81f24098623e09f1f8ab0510ba9f4ada13f046fa29df25d66e94,Tests_passed,168a84185303b5e6c602f26043ddcff4ef8e450db738ae4be3a29b2091fcdd05,Tests_passed,True,True,True,True,Merge_failed,a840d6cae1a1740135778855f5d94c773455d979810f4cdba753541c0546fde4,Merge_failed,ce6b2ddfc76c597bced223db4118a5f7b103c419fdfccfac04c1089ab2bcde3a,Merge_failed,a840d6cae1a1740135778855f5d94c773455d979810f4cdba753541c0546fde4,Merge_failed,ce6b2ddfc76c597bced223db4118a5f7b103c419fdfccfac04c1089ab2bcde3a,Merge_failed,a840d6cae1a1740135778855f5d94c773455d979810f4cdba753541c0546fde4,Merge_failed,a840d6cae1a1740135778855f5d94c773455d979810f4cdba753541c0546fde4,Merge_failed,a840d6cae1a1740135778855f5d94c773455d979810f4cdba753541c0546fde4,Merge_failed,d6c9d4325a29a86a923c3e7b40a244073b4cf1330d879a630b82c35cf76702b7,Merge_failed,eb1982ccc1018f2bb8b3353bee144c0c6fcee70b58ac544fe03db45ee98e056d,Merge_failed,ba0d9a02bacfd9049ae4dfbdb50648b02603ade32b163eb6b3d5606dc2ffc7a7,Merge_failed,1e87fe15c68a206d82307b90049ddee3938444d87136774296988c8e9cb3576a,Merge_failed,a840d6cae1a1740135778855f5d94c773455d979810f4cdba753541c0546fde4,Tests_failed,ce6b2ddfc76c597bced223db4118a5f7b103c419fdfccfac04c1089ab2bcde3a,Tests_failed,db03c8caf7baf2402c902c9cde2bae0588e948c178bfb8ca1e547474a9d0042d,Merge_failed,ce6b2ddfc76c597bced223db4118a5f7b103c419fdfccfac04c1089ab2bcde3a,Merge_failed,a073bb087027f732b754ec302bbcc609871a849727fb3977b6fc03d374bb2e57,Tests_failed,f1a2e4c8107cc76ec472a6cbdaf45aefe89f73298e21b6f36ad5a90c3ca7efa9,Merge_failed,a840d6cae1a1740135778855f5d94c773455d979810f4cdba753541c0546fde4,Merge_failed,ce6b2ddfc76c597bced223db4118a5f7b103c419fdfccfac04c1089ab2bcde3a,thelinmichael/spotify-web-api-java,Merge_failed
22529-172,22529,172,refs/heads/main,862cead28590ef0105febf115192775d1ec826aa,96026abe60ffde3747922defc33d095b9f9731d1,35f8e2b1868cea9849efae7fae21e8ac789a0817,,033cccbcc4d1b315b8f66fcd8a7ad54c1ab39671a8656b9a527f4789d6cd7b91,Tests_passed,3a248ffefcaaff24772e21a04bdc9b78c971d4e3f9282b90daaa72c670fcffa5,Tests_passed,True,True,True,True,Merge_failed,53b01d703ba5e349c47286f73318b3a8d9f9c688264b7eac00e0882924cac021,Merge_failed,e65f96e04465b2d27015d03a3b7c8522681e2ac9bc6ed0bd263612899d897170,Merge_failed,53b01d703ba5e349c47286f73318b3a8d9f9c688264b7eac00e0882924cac021,Merge_failed,e65f96e04465b2d27015d03a3b7c8522681e2ac9bc6ed0bd263612899d897170,Merge_failed,53b01d703ba5e349c47286f73318b3a8d9f9c688264b7eac00e0882924cac021,Merge_failed,53b01d703ba5e349c47286f73318b3a8d9f9c688264b7eac00e0882924cac021,Merge_failed,53b01d703ba5e349c47286f73318b3a8d9f9c688264b7eac00e0882924cac021,Merge_failed,f2dd6bf31bd2d12725b3e5c2324dfee4875dd7a9bcfcb8e9d5a422d430a5365d,Merge_failed,9c98e86c2333801ece14dbe79120f86a88bc8929bc3a8ccdeda036eb0337e7a8,Merge_failed,649f307c246cc9faa536f57223e3f61aab471324b313d71479ba7416932a53e0,Merge_failed,13e06e070776d59db6f21946a087e41b7dfd7c81b9621dc2ea70fe80339b118b,Merge_failed,53b01d703ba5e349c47286f73318b3a8d9f9c688264b7eac00e0882924cac021,Tests_failed,e65f96e04465b2d27015d03a3b7c8522681e2ac9bc6ed0bd263612899d897170,Merge_failed,9c98e86c2333801ece14dbe79120f86a88bc8929bc3a8ccdeda036eb0337e7a8,Merge_failed,e65f96e04465b2d27015d03a3b7c8522681e2ac9bc6ed0bd263612899d897170,Merge_failed,d1873331b530250de46d605beec659609f05e8a44567c461fdc3cb4f65797594,Tests_timedout,b879de551bad0ca48277604394286cef394bcb1ab7056b26d7fe3e246f208dff,Merge_failed,53b01d703ba5e349c47286f73318b3a8d9f9c688264b7eac00e0882924cac021,Merge_failed,e65f96e04465b2d27015d03a3b7c8522681e2ac9bc6ed0bd263612899d897170,apache/accumulo,Merge_failed
1690-139,1690,139,refs/remotes/origin/pull/69,65c038a5ff6302678042dd0ed6d8b421cb030c0f,e669b449c9340631b3d4c0eac5d0193498d12052,7cba3cb377bb80055079fa0df8233dd0422e9b3b,,833e16d05e3dce4c1e85fc34f7c6728ac6b86dcf8bfdb4952c85c5418910326d,Tests_passed,e27c0d10faa61e19e3e8954d2735344cd31c23aa0b506469753f8ecd96cbc5d8,Tests_passed,True,True,True,True,Merge_failed,932f1c7bf30da00d75b5cc98b78883f5dda5758b4f289b6b59b57865d84824b2,Tests_passed,e27c0d10faa61e19e3e8954d2735344cd31c23aa0b506469753f8ecd96cbc5d8,Merge_failed,932f1c7bf30da00d75b5cc98b78883f5dda5758b4f289b6b59b57865d84824b2,Tests_passed,e27c0d10faa61e19e3e8954d2735344cd31c23aa0b506469753f8ecd96cbc5d8,Merge_failed,932f1c7bf30da00d75b5cc98b78883f5dda5758b4f289b6b59b57865d84824b2,Merge_failed,932f1c7bf30da00d75b5cc98b78883f5dda5758b4f289b6b59b57865d84824b2,Merge_failed,932f1c7bf30da00d75b5cc98b78883f5dda5758b4f289b6b59b57865d84824b2,Merge_failed,24b1d09780cd0778386f4778b69cb669d9da115292d448f10262ec2b347dd322,Merge_failed,0bb5e9c45433327d7e2d715b44e2876233fb647cc8bd82760111c31815c89c0f,Tests_passed,58b5f18f7f9b9cd0796c8e8a0261de38c88768c64efc03e42696c94170b2f8a5,Tests_failed,cec67714055abb114ffe5dd4cb6dc0da3203e7480cd25a79198bd180f3535639,Tests_passed,e27c0d10faa61e19e3e8954d2735344cd31c23aa0b506469753f8ecd96cbc5d8,Tests_passed,e27c0d10faa61e19e3e8954d2735344cd31c23aa0b506469753f8ecd96cbc5d8,Merge_failed,e27c0d10faa61e19e3e8954d2735344cd31c23aa0b506469753f8ecd96cbc5d8,Tests_passed,e27c0d10faa61e19e3e8954d2735344cd31c23aa0b506469753f8ecd96cbc5d8,Tests_passed,e27c0d10faa61e19e3e8954d2735344cd31c23aa0b506469753f8ecd96cbc5d8,Tests_passed,e27c0d10faa61e19e3e8954d2735344cd31c23aa0b506469753f8ecd96cbc5d8,Merge_failed,e27c0d10faa61e19e3e8954d2735344cd31c23aa0b506469753f8ecd96cbc5d8,Tests_passed,e27c0d10faa61e19e3e8954d2735344cd31c23aa0b506469753f8ecd96cbc5d8,apache/metamodel,Tests_passed
4731-2,4731,2,refs/heads/master,2802ccf5c458dc747b15d3ceaa89889d41a4d0d6,2d23774813b99bb9edd75bbe7e9cd6370ac5f7ee,85e1eff2c7d4b171c5dc2139e484ed4dfe7d443b,,06b2ab0fbb0ed241e3c5d54cc447839d3ad1540efd29e12e625b54b6e85a1a72,Tests_passed,ba91a7277eb2fef18a6cc6e603c9908577fb1b96f951dc260979fe67c29e10df,Tests_passed,True,True,True,True,Merge_failed,cb16becf289e1e9312de46bd4049b3d2629472852303f21fcb457824291918ed,Tests_passed,1222731aaf9c9bd2d90d45e64610099c41661006062c90bf0574b4d6939e685c,Merge_failed,cb16becf289e1e9312de46bd4049b3d2629472852303f21fcb457824291918ed,Tests_passed,1222731aaf9c9bd2d90d45e64610099c41661006062c90bf0574b4d6939e685c,Merge_failed,cb16becf289e1e9312de46bd4049b3d2629472852303f21fcb457824291918ed,Merge_failed,cb16becf289e1e9312de46bd4049b3d2629472852303f21fcb457824291918ed,Merge_failed,cb16becf289e1e9312de46bd4049b3d2629472852303f21fcb457824291918ed,Merge_failed,9add2d88443646823f1358ff6aada8837b071a28e9db13a01a60672f55d115ac,Tests_passed,1222731aaf9c9bd2d90d45e64610099c41661006062c90bf0574b4d6939e685c,Tests_passed,12dc3caf138a1b9893142f45f89da9095aeab846dd571b558dfba1cbab617c74,Merge_failed,2639434219ab08d3931d129dbe96bdaff133a861078796b5c021de3dc11fe309,Tests_passed,1222731aaf9c9bd2d90d45e64610099c41661006062c90bf0574b4d6939e685c,Tests_passed,1222731aaf9c9bd2d90d45e64610099c41661006062c90bf0574b4d6939e685c,Merge_failed,1222731aaf9c9bd2d90d45e64610099c41661006062c90bf0574b4d6939e685c,Tests_passed,1222731aaf9c9bd2d90d45e64610099c41661006062c90bf0574b4d6939e685c,Tests_passed,1222731aaf9c9bd2d90d45e64610099c41661006062c90bf0574b4d6939e685c,Tests_passed,1222731aaf9c9bd2d90d45e64610099c41661006062c90bf0574b4d6939e685c,Merge_failed,1222731aaf9c9bd2d90d45e64610099c41661006062c90bf0574b4d6939e685c,Tests_passed,1222731aaf9c9bd2d90d45e64610099c41661006062c90bf0574b4d6939e685c,docopt/docopt.java,Tests_passed
10587-25,10587,25,refs/heads/master,49b6f3104227385851c1f69782c4ea481618392c,001bef9518ad20eda5fab7c789cb3b478cb6bf8f,a1cdd8fa802617380e59b8bdd307d681cf5e45fe,,eeb7d3c12e41e863e9f15c59bd373e61b92d4a8eae8732c9957d483bc324eb6b,Tests_passed,461ddc8d274b4dad9f86bbfec96654a340d2db0810846281bef332c313801cbe,Tests_passed,True,True,True,True,Merge_failed,200c45c4fd726d08c6e7e6c58dd4816767c6f803a344e729fbc35f6825e96593,Tests_passed,e95635d3fe5b324a1b2965267e3d9b09f05a7b56f506d6d1fbe47fc12cb33713,Merge_failed,200c45c4fd726d08c6e7e6c58dd4816767c6f803a344e729fbc35f6825e96593,Tests_passed,e95635d3fe5b324a1b2965267e3d9b09f05a7b56f506d6d1fbe47fc12cb33713,Merge_failed,200c45c4fd726d08c6e7e6c58dd4816767c6f803a344e729fbc35f6825e96593,Merge_failed,200c45c4fd726d08c6e7e6c58dd4816767c6f803a344e729fbc35f6825e96593,Merge_failed,200c45c4fd726d08c6e7e6c58dd4816767c6f803a344e729fbc35f6825e96593,Merge_failed,a71341f9f68ecc53033b891dc6ad4dede839ef08334fb7fc4db87878ba70e9d5,Merge_failed,bad1486da2c8ccabaef1403d793847ff04dd07cf60a05ea12ab874c7fbe25748,Tests_passed,8524a248b54d9bafaa41ce086ac63b6a95326eb0c82b0f219df6860ba0a2a709,Merge_failed,54dbe43ad5f0b1da6359cee7c6cde0d2c476fd399f988cbd23c061fe08221ce8,Tests_passed,e95635d3fe5b324a1b2965267e3d9b09f05a7b56f506d6d1fbe47fc12cb33713,Tests_passed,e95635d3fe5b324a1b2965267e3d9b09f05a7b56f506d6d1fbe47fc12cb33713,Merge_failed,e95635d3fe5b324a1b2965267e3d9b09f05a7b56f506d6d1fbe47fc12cb33713,Tests_passed,e95635d3fe5b324a1b2965267e3d9b09f05a7b56f506d6d1fbe47fc12cb33713,Tests_passed,e95635d3fe5b324a1b2965267e3d9b09f05a7b56f506d6d1fbe47fc12cb33713,Tests_passed,e95635d3fe5b324a1b2965267e3d9b09f05a7b56f506d6d1fbe47fc12cb33713,Merge_failed,e95635d3fe5b324a1b2965267e3d9b09f05a7b56f506d6d1fbe47fc12cb33713,Tests_passed,e95635d3fe5b324a1b2965267e3d9b09f05a7b56f506d6d1fbe47fc12cb33713,phax/jcodemodel,Tests_passed
10985-34,10985,34,refs/heads/master,ccdc581f7f9d3b683b03af7c474160d3a3d1594f,b7a15c040c8b08b14e1f6434a73633c44381118e,24fa341f4fe3d819067b80de67bdf98e8861a8de,,5ae13776c25399f7834d05f4603ad0221a6761b3e66e78b048c64550a3f7500a,Tests_passed,69cd33ab0d1b4602132d7d32d182fa177e41dfcc5940703ab8e76430173aa9ec,Tests_passed,True,True,True,True,Merge_failed,9e9ff8f6027e025d1e5318b0ff691013aef28107217662ecd3db0d5ef069063e,Tests_passed,59c22b6f8721fc8ee2672d8722b2d71b96e2d4892c9db8e3326fdb5ca29ea3b8,Merge_failed,9e9ff8f6027e025d1e5318b0ff691013aef28107217662ecd3db0d5ef069063e,Tests_passed,59c22b6f8721fc8ee2672d8722b2d71b96e2d4892c9db8e3326fdb5ca29ea3b8,Merge_failed,9e9ff8f6027e025d1e5318b0ff691013aef28107217662ecd3db0d5ef069063e,Merge_failed,9e9ff8f6027e025d1e5318b0ff691013aef28107217662ecd3db0d5ef069063e,Merge_failed,9e9ff8f6027e025d1e5318b0ff691013aef28107217662ecd3db0d5ef069063e,Merge_failed,04fe0fcb669e141c38ee9817a03487f1f04b36411b15496fd371b42e17642cbb,Merge_failed,d60af640d9ee4b1dc3f72e51deff2953e38154e3c51d47c692d8d28d15dcf5fe,Tests_passed,b96f16020592b440a3544eeb98a4429dba65dcedf77f3c2583a812a5d4fb18c3,Merge_failed,68540763f9004a8f0b82269558d941b609166375f1a1277b97f309e34aec992f,Tests_passed,59c22b6f8721fc8ee2672d8722b2d71b96e2d4892c9db8e3326fdb5ca29ea3b8,Tests_passed,59c22b6f8721fc8ee2672d8722b2d71b96e2d4892c9db8e3326fdb5ca29ea3b8,Merge_failed,59c22b6f8721fc8ee2672d8722b2d71b96e2d4892c9db8e3326fdb5ca29ea3b8,Tests_passed,59c22b6f8721fc8ee2672d8722b2d71b96e2d4892c9db8e3326fdb5ca29ea3b8,Tests_passed,59c22b6f8721fc8ee2672d8722b2d71b96e2d4892c9db8e3326fdb5ca29ea3b8,Tests_passed,59c22b6f8721fc8ee2672d8722b2d71b96e2d4892c9db8e3326fdb5ca29ea3b8,Merge_failed,59c22b6f8721fc8ee2672d8722b2d71b96e2d4892c9db8e3326fdb5ca29ea3b8,Tests_passed,59c22b6f8721fc8ee2672d8722b2d71b96e2d4892c9db8e3326fdb5ca29ea3b8,httpcache4j/httpcache4j,Tests_passed
12065-102,12065,102,refs/remotes/origin/pull/17,3ddc58365aca9f32f30b0464f3e0601adcffaa4c,aebe0d023329a453e38739149c255693123b3cc8,74afb17d34e9f9a880bfe898633609068fc338e1,,e7d2bb224659da58ebc63ccdcea8ba12139def727a4e22707bc62d370f9515e3,Tests_passed,e84254910cc4278acf7f6225eaa182a6cbf63651b955fa5493acc32d298af112,Tests_passed,True,True,True,True,Merge_failed,229b54ad7b932c243a14db9efa69a6ce1ac15473985f555f0294e57e8aa32361,Tests_passed,6bb38c8690bfb174a3be2d3fb7009ec1eaa5067f3057030b7a324743f8c656e2,Merge_failed,229b54ad7b932c243a14db9efa69a6ce1ac15473985f555f0294e57e8aa32361,Tests_passed,6bb38c8690bfb174a3be2d3fb7009ec1eaa5067f3057030b7a324743f8c656e2,Merge_failed,229b54ad7b932c243a14db9efa69a6ce1ac15473985f555f0294e57e8aa32361,Merge_failed,229b54ad7b932c243a14db9efa69a6ce1ac15473985f555f0294e57e8aa32361,Merge_failed,229b54ad7b932c243a14db9efa69a6ce1ac15473985f555f0294e57e8aa32361,Merge_failed,1ca381149726a52d3e64fe4c8488c39b44818f39968ea1606e672b80f6390fdd,Merge_failed,370001ebd6f07616c3218e6308bfe4e305579302dfcdc422c8b10be91399f7c9,Tests_passed,83df38d9a81464e2cdc9a7b1653789f25c2fd0ad1ba987051f0e394358593d99,Merge_failed,da50cbe6aaf673bba10078a094b0df67f3875465bfd6abe9b99e73cdeba42a17,Tests_passed,6bb38c8690bfb174a3be2d3fb7009ec1eaa5067f3057030b7a324743f8c656e2,Tests_passed,6bb38c8690bfb174a3be2d3fb7009ec1eaa5067f3057030b7a324743f8c656e2,Merge_failed,6bb38c8690bfb174a3be2d3fb7009ec1eaa5067f3057030b7a324743f8c656e2,Tests_passed,6bb38c8690bfb174a3be2d3fb7009ec1eaa5067f3057030b7a324743f8c656e2,Tests_passed,6bb38c8690bfb174a3be2d3fb7009ec1eaa5067f3057030b7a324743f8c656e2,Tests_passed,6bb38c8690bfb174a3be2d3fb7009ec1eaa5067f3057030b7a324743f8c656e2,Merge_failed,6bb38c8690bfb174a3be2d3fb7009ec1eaa5067f3057030b7a324743f8c656e2,Tests_passed,6bb38c8690bfb174a3be2d3fb7009ec1eaa5067f3057030b7a324743f8c656e2,apache/commons-csv,Tests_passed
15317-3,15317,3,refs/heads/master,9422d8460228615b9a4e005a44ee70d022eab1e4,cf843699996539a0fc61bdaa6854ff4f65ffabff,e6790e95d502a20445aad19b2770ff36ea365932,,10b407a41eb08ab6dd3a71d31cd743630173fa1524d0de5591fab115ee94d682,Tests_passed,5d294e257ae9233daf5b86ddcae1d21da2ff5f30a14d8e0ac82af6b70328c26d,Tests_passed,True,True,True,True,Merge_failed,b4d115067d496067a4528eb25c053572ce629f7074cc9a07c39f3612e8c6be6c,Tests_passed,c05082bbc464e4993ac5991dceb4def63cb6247417121ac9e9c8479ecbd5455d,Merge_failed,b4d115067d496067a4528eb25c053572ce629f7074cc9a07c39f3612e8c6be6c,Tests_passed,c05082bbc464e4993ac5991dceb4def63cb6247417121ac9e9c8479ecbd5455d,Merge_failed,b4d115067d496067a4528eb25c053572ce629f7074cc9a07c39f3612e8c6be6c,Merge_failed,b4d115067d496067a4528eb25c053572ce629f7074cc9a07c39f3612e8c6be6c,Merge_failed,b4d115067d496067a4528eb25c053572ce629f7074cc9a07c39f3612e8c6be6c,Merge_failed,152a1d15a19594fc1752345a6912ab253d866815521d8a04586581eb62a3c5ae,Tests_passed,c05082bbc464e4993ac5991dceb4def63cb6247417121ac9e9c8479ecbd5455d,Tests_passed,7fa46372771c1501c56236b25ebc8e9a1a9552e093807936e23f93d04a128753,Tests_failed,243ec1745f6f7b66095c5d4bb23ebc3bfef88f519d3aa5ded383291d2938a942,Tests_passed,c05082bbc464e4993ac5991dceb4def63cb6247417121ac9e9c8479ecbd5455d,Tests_passed,c05082bbc464e4993ac5991dceb4def63cb6247417121ac9e9c8479ecbd5455d,Merge_failed,c05082bbc464e4993ac5991dceb4def63cb6247417121ac9e9c8479ecbd5455d,Tests_passed,c05082bbc464e4993ac5991dceb4def63cb6247417121ac9e9c8479ecbd5455d,Tests_passed,c05082bbc464e4993ac5991dceb4def63cb6247417121ac9e9c8479ecbd5455d,Tests_passed,c05082bbc464e4993ac5991dceb4def63cb6247417121ac9e9c8479ecbd5455d,Merge_failed,c05082bbc464e4993ac5991dceb4def63cb6247417121ac9e9c8479ecbd5455d,Tests_passed,c05082bbc464e4993ac5991dceb4def63cb6247417121ac9e9c8479ecbd5455d,paulosuzart/jtornado,Tests_passed
22744-95,22744,95,refs/remotes/origin/pull/112,9d608121dd2c89e1c5eadb6717ccfa7c412148f9,f5f88b588c8c76b53ca5a569b8f38084bb368c74,e81bbdb1045efc0513bef1271216bc624d375fb1,,ffea03a994d13cc1f2b6fdeed7c27f93cba48121769f9b05726dea56e778f2ac,Tests_passed,1d41135e87c8ab2c58592179fe5698e7397e6d6054ed65ca76547ef1943c90d0,Tests_passed,True,True,True,True,Merge_failed,3752fb162f6ec88fb9ef39126d6effcf02180fc820989c6d4b3507c8f83e3db3,Tests_passed,629cbfeb8981ffe19ee86b39e583b3823a54d8989211acc936b83ce2e28f2fe7,Merge_failed,3752fb162f6ec88fb9ef39126d6effcf02180fc820989c6d4b3507c8f83e3db3,Tests_passed,629cbfeb8981ffe19ee86b39e583b3823a54d8989211acc936b83ce2e28f2fe7,Merge_failed,3752fb162f6ec88fb9ef39126d6effcf02180fc820989c6d4b3507c8f83e3db3,Merge_failed,3752fb162f6ec88fb9ef39126d6effcf02180fc820989c6d4b3507c8f83e3db3,Merge_failed,3752fb162f6ec88fb9ef39126d6effcf02180fc820989c6d4b3507c8f83e3db3,Merge_failed,b6419a0a468f5cc7496360bf3aefc187394c1c72254d0b41df538ce77571877d,Merge_failed,cea649cfb2af64681c63655b2192d20d4da1445b59f2cf5980150d38845511e3,Merge_failed,b1c34e0fcd479abfac20b4e1457d5fdfe0acbe51f7c8510c48af2ea6eae9e3ac,Tests_passed,91952eeb51bd58c0bb4803229f4130c48dea1dd56bd61aef157d4ae67f4bbda6,Tests_passed,629cbfeb8981ffe19ee86b39e583b3823a54d8989211acc936b83ce2e28f2fe7,Tests_passed,629cbfeb8981ffe19ee86b39e583b3823a54d8989211acc936b83ce2e28f2fe7,Merge_failed,629cbfeb8981ffe19ee86b39e583b3823a54d8989211acc936b83ce2e28f2fe7,Tests_passed,629cbfeb8981ffe19ee86b39e583b3823a54d8989211acc936b83ce2e28f2fe7,Tests_passed,629cbfeb8981ffe19ee86b39e583b3823a54d8989211acc936b83ce2e28f2fe7,Tests_passed,629cbfeb8981ffe19ee86b39e583b3823a54d8989211acc936b83ce2e28f2fe7,Merge_failed,629cbfeb8981ffe19ee86b39e583b3823a54d8989211acc936b83ce2e28f2fe7,Tests_passed,629cbfeb8981ffe19ee86b39e583b3823a54d8989211acc936b83ce2e28f2fe7,jenkinsci/vsphere-cloud-plugin,Tests_passed
24986-15,24986,15,refs/remotes/origin/pull/16,fed14c0074c778058c5c6407c0d3851a48745643,3d42bdb33d25151c7eb51be29b54cd79f18cbea6,76f96715817507d662dba476143d4a55649d8eae,,f8e6b84c9aaa9bc92ea713cbb039114bff61a8586664a092462e9fd04cbd63b5,Tests_passed,278b9ba2cf765408c336b00d7fd29b42564ebfc9a2d2fb55023a0122cebb3bd3,Tests_passed,True,True,True,True,Merge_failed,884b1104ebaa8c39c2f150e82d2508b0eca77ced497c34cfed929a45117c373e,Merge_failed,884b1104ebaa8c39c2f150e82d2508b0eca77ced497c34cfed929a45117c373e,Merge_failed,884b1104ebaa8c39c2f150e82d2508b0eca77ced497c34cfed929a45117c373e,Tests_passed,cab0204dbc6f3b1819051da1eb08f792fcabdefb7c1f98b2e5c842dc82d67028,Tests_passed,cab0204dbc6f3b1819051da1eb08f792fcabdefb7c1f98b2e5c842dc82d67028,Tests_passed,cab0204dbc6f3b1819051da1eb08f792fcabdefb7c1f98b2e5c842dc82d67028,Tests_passed,cab0204dbc6f3b1819051da1eb08f792fcabdefb7c1f98b2e5c842dc82d67028,Merge_failed,cab0204dbc6f3b1819051da1eb08f792fcabdefb7c1f98b2e5c842dc82d67028,Tests_passed,cab0204dbc6f3b1819051da1eb08f792fcabdefb7c1f98b2e5c842dc82d67028,Tests_failed,9b76b1b9fc9953e43c417a506678d914f4e1f106b68c6e6b2d558e2cb4655ed7,Tests_failed,61b1d0e5f7ce0b98342c75f7b0369a23127f0778f16f09e3943333f648804074,Tests_passed,cab0204dbc6f3b1819051da1eb08f792fcabdefb7c1f98b2e5c842dc82d67028,Tests_passed,cab0204dbc6f3b1819051da1eb08f792fcabdefb7c1f98b2e5c842dc82d67028,Tests_passed,cab0204dbc6f3b1819051da1eb08f792fcabdefb7c1f98b2e5c842dc82d67028,Tests_passed,cab0204dbc6f3b1819051da1eb08f792fcabdefb7c1f98b2e5c842dc82d67028,Tests_passed,c5ff5505269e545f473d795f6b098b3c4bf8a23e95253ce04634366546b30209,Tests_passed,c5ff5505269e545f473d795f6b098b3c4bf8a23e95253ce04634366546b30209,Merge_failed,7838fea1573188c1acbb82bf4da763cc6dc5396ceda6bb5d73d589b13a127e8d,Merge_failed,7838fea1573188c1acbb82bf4da763cc6dc5396ceda6bb5d73d589b13a127e8d,mikaelhg/openblocks,Tests_passed
